,apex,domain_malicious,subdomain_malicious,#total_scans,#benign_scans,#query,#ip,#ns,ns_matching,#soa,soa_matching,label,positives,response_code,rlength,url_after_redirects,url,suspicious_tld,length,entropy,fake_tld,brand,pop_keywords,similar,is_idn,minus,num_subdomains,mean_urls_per_subdomain,mean_path_depth_per_subdomain,mean_query_parameters_per_subdomain_paths,mean_path_length_per_subdomain_paths,mean_number_of_popular_keywords_per_subdomain_paths,url_length,#query_parameters,#dots_in_path,#brands_in_path,#similar_keywords_in_path,#suspicious_keywords_in_path,Alexa_Rank_Avg,Is_FQDN_In_Alexa_1Year
256,ogataxi.com,False,False,285.0,1.0,12429.0,11.0,3.0,True,4.0,True,0,10,"239    1
Name: response_code, dtype: int64","239    0
Name: rlength, dtype: int64","239    True
Name: url_after_redirects, dtype: bool","239    http://pilot.ogataxi.com/test/Paypal/customer_...
Name: url, dtype: object",N,81,0.5714186635444809,0,0,0,0,N,0,4,20.0,3.3333333,0.42307693,28.320513000000002,0.0,81,1,2,0,1,0,56146.21,False
257,elante.com,True,False,458.0,1.0,12544.0,4.0,4.0,True,4.0,None,0,13,"1    1
Name: response_code, dtype: int64","1    2138
Name: rlength, dtype: int64","1    True
Name: url_after_redirects, dtype: bool","1    http://elante.com/stateconform/myaccount
Name: url, dtype: object",N,70,0.5413562392111596,0,0,0,0,N,0,0,40.5,4.1952267,0.29283965,41.02234,0.0,70,1,1,0,0,0,53455.746,False
258,pioneer-medical.com,True,True,26.0,1.0,4865.0,19.0,2.0,True,2.0,None,0,13,"231    1
Name: response_code, dtype: int64","231    129
Name: rlength, dtype: int64","231    True
Name: url_after_redirects, dtype: bool","231    http://www.pioneer-medical.com/FL.php
Name: url, dtype: object",N,69,0.5823062971871166,0,0,0,0,N,1,2,5.5,1.15,0.0,4.45,0.0,69,1,2,0,0,0,5628.736999999999,False
259,cialisinpakistan.com,True,True,80.0,0.0,3349.0,5.0,4.0,True,3.0,None,0,12,"246    1
Name: response_code, dtype: int64","246    32276
Name: rlength, dtype: int64","246    True
Name: url_after_redirects, dtype: bool","246    https://www.cialisinpakistan.com/wp-admin/user...
Name: url, dtype: object",N,81,0.5839787964288927,0,0,0,0,N,1,4,15.0,4.714286,0.0,34.54037,0.0,81,1,2,0,0,0,12153.531,False
260,com-transaction-list-access.pro,True,True,24.0,0.0,57.0,2.0,1.0,True,1.0,True,1,12,"90    1
Name: response_code, dtype: int64","90    87039
Name: rlength, dtype: int64","90    True
Name: url_after_redirects, dtype: bool","90    http://myetherwallet.com-transaction-list-acce...
Name: url, dtype: object",N,80,0.5639503683868374,0,0,0,0,N,3,3,11.0,1.0,0.0,3.8421052,0.0,80,1,0,0,0,0,1019.1244,False
261,b17107d195bf39adb9de6f0a4cf5ef35328d11cc.shop,True,True,45.0,2.0,174.0,1.0,1.0,True,1.0,True,1,13,"444    1
Name: response_code, dtype: int64","444    0
Name: rlength, dtype: int64","444    True
Name: url_after_redirects, dtype: bool","444    http://amazon.co.jp.b17107d195bf39adb9de6f0a4c...
Name: url, dtype: object",N,81,0.596030295932882,0,0,0,0,N,0,5,7.5,2.5,0.14285715,110.14286000000001,0.0,81,1,0,1,0,0,1000000.0,False
262,jppost-bgi.top,True,False,251.0,0.0,268.0,5.0,1.0,True,1.0,None,1,15,"27    1
Name: response_code, dtype: int64","27    38376
Name: rlength, dtype: int64","27    True
Name: url_after_redirects, dtype: bool","27    http://jppost-bgi.top/
Name: url, dtype: object",N,53,0.5513899232185079,0,0,0,0,N,1,0,38.0,1.2368422,0.0,7.2105265,0.0,53,1,1,0,0,0,1000000.0,False
263,account-verify2.com,True,False,49.0,3.0,9.0,1.0,1.0,True,1.0,None,1,12,"408    1
Name: response_code, dtype: int64","408    148
Name: rlength, dtype: int64","408    True
Name: url_after_redirects, dtype: bool","408    http://ee.account-verify2.com/account/
Name: url, dtype: object",N,70,0.5725077465899524,0,0,0,0,N,1,1,11.5,1.1,0.0,2.75,0.0,70,1,2,0,0,0,1000000.0,False
264,helpteamsupportmail.com,True,False,84.0,0.0,97.0,1.0,1.0,True,1.0,None,1,13,"311    1
Name: response_code, dtype: int64","311    325037
Name: rlength, dtype: int64","311    True
Name: url_after_redirects, dtype: bool","311    https://helpteamsupportmail.com/ACCESS/helpsup...
Name: url, dtype: object",N,81,0.5751173027837791,0,0,0,0,N,0,3,20.0,4.5,0.0,35.75,0.0,81,1,1,0,0,0,1000000.0,False
265,ref076.com,True,False,24.0,0.0,38.0,2.0,2.0,True,1.0,None,1,9,"245    1
Name: response_code, dtype: int64","245    3306
Name: rlength, dtype: int64","245    True
Name: url_after_redirects, dtype: bool","245    http://ee-update.ref076.com/?ee=2
Name: url, dtype: object",N,65,0.5757669109878656,0,0,0,0,N,1,1,7.0,1.0384616,0.0,1.3076923,0.0,65,1,2,0,0,0,1000000.0,False
266,farmfreshdates.in,True,False,68.0,1.0,299.0,1.0,1.0,True,1.0,None,1,15,"284    1
Name: response_code, dtype: int64","284    159
Name: rlength, dtype: int64","284    True
Name: url_after_redirects, dtype: bool","284    https://farmfreshdates.in/assets/fonts/office.php
Name: url, dtype: object",N,81,0.5627825404232479,0,0,0,0,N,0,1,17.0,2.5294117999999997,0.0,18.647057999999998,0.0,81,1,1,0,0,0,1000000.0,False
267,0ni1ne-tr3nsf.com,True,False,551.0,0.0,58.0,1.0,1.0,True,1.0,True,1,19,"417    1
Name: response_code, dtype: int64","417    9228
Name: rlength, dtype: int64","417    True
Name: url_after_redirects, dtype: bool","417    http://0ni1ne-tr3nsf.com/directing/www.cibc.mo...
Name: url, dtype: object",N,81,0.5923813326082036,0,0,0,0,N,1,5,202.0,3.5594059999999996,0.0,43.643566,0.0,81,1,1,0,0,0,1000000.0,False
268,user-restrictions-paypai.com,True,False,99.0,0.0,124.0,2.0,3.0,True,2.0,True,1,10,"302    1
Name: response_code, dtype: int64","302    0
Name: rlength, dtype: int64","302    False
Name: url_after_redirects, dtype: bool","302    https://user-restrictions-paypai.com/secure/33...
Name: url, dtype: object",N,81,0.5693927562266531,0,0,0,0,N,2,3,8.0,1.5,0.0,12.5,0.0,81,1,1,0,0,0,1000000.0,False
269,o65b.icu,True,True,70.0,0.0,77.0,16.0,1.0,True,1.0,True,1,14,"217    1
Name: response_code, dtype: int64","217    1229
Name: rlength, dtype: int64","217    True
Name: url_after_redirects, dtype: bool","217    http://paypal.co.uk.o65b.icu/n
Name: url, dtype: object",N,62,0.5770654617007395,0,0,0,0,N,0,3,17.0,1.2575758,0.060606062,2.4545455,0.0,62,1,4,1,0,0,1000000.0,False
270,com-reinstate9384524.com,True,True,113.0,0.0,86.0,1.0,2.0,True,1.0,None,1,16,"360    1
Name: response_code, dtype: int64","360    34089
Name: rlength, dtype: int64","360    True
Name: url_after_redirects, dtype: bool","360    https://appleid.apple.com-reinstate9384524.com...
Name: url, dtype: object",N,81,0.5893844515878819,0,0,0,0,N,1,5,14.333332999999998,1.283208,0.12698413,4.3717628,0.0,81,1,0,1,0,0,1000000.0,False
271,maie.ga,True,False,69.0,3.0,64.0,2.0,1.0,True,1.0,True,1,15,"260    1
Name: response_code, dtype: int64","260    201500
Name: rlength, dtype: int64","260    True
Name: url_after_redirects, dtype: bool","260    https://maie.ga/bl/true
Name: url, dtype: object",N,55,0.5581687482821277,0,0,0,0,N,0,0,23.0,1.9130435000000001,0.0,6.0,0.0,55,1,1,0,0,0,1000000.0,False
272,usr4982.ml,True,False,12.0,0.0,108.0,1.0,1.0,True,1.0,True,1,13,"42    1
Name: response_code, dtype: int64","42    39090
Name: rlength, dtype: int64","42    True
Name: url_after_redirects, dtype: bool","42    https://www.allegro.pl.usr4982.ml/78569/
Name: url, dtype: object",N,71,0.5921678985953477,0,0,0,0,N,0,3,6.5,1.35,0.0,4.1833334,0.0,71,1,4,0,0,0,1000000.0,False
273,dicjksdv.com,True,False,249.0,2.0,576.0,1.0,1.0,True,1.0,None,1,14,"229    1
Name: response_code, dtype: int64","229    7295
Name: rlength, dtype: int64","229    True
Name: url_after_redirects, dtype: bool","229    http://dicjksdv.com/mazon/amazon
Name: url, dtype: object",N,64,0.5768143840430627,0,0,0,0,N,0,0,32.0,2.0841026,0.0,12.866154,0.0,64,1,1,1,1,0,1000000.0,False
274,c4bi.icu,True,True,45.0,0.0,24.0,10.0,1.0,True,1.0,True,1,15,"283    1
Name: response_code, dtype: int64","283    1229
Name: rlength, dtype: int64","283    True
Name: url_after_redirects, dtype: bool","283    http://paypal.co.uk.c4bi.icu/n/
Name: url, dtype: object",N,63,0.5712253752920768,0,0,0,0,N,0,3,14.0,1.2222222,0.0,2.2407407999999998,0.0,63,1,4,1,0,0,1000000.0,False
275,franktechnik.com,True,True,233.0,0.0,7553.0,1.0,1.0,True,1.0,True,0,12,"310    1
Name: response_code, dtype: int64","310    674
Name: rlength, dtype: int64","310    True
Name: url_after_redirects, dtype: bool","310    http://www.franktechnik.com/13DCAE46FBCDDC29B0...
Name: url, dtype: object",N,81,0.6329132195292286,0,0,0,0,N,0,4,11.0,1.2647058999999998,0.0,20.841177,0.0,81,1,2,0,0,0,1000000.0,False
276,infocredito-gt.com,True,True,186.0,0.0,231.0,1.0,1.0,True,1.0,True,1,12,"291    1
Name: response_code, dtype: int64","291    111
Name: rlength, dtype: int64","291    True
Name: url_after_redirects, dtype: bool","291    http://banrural.com.gt.infocredito-gt.com/cb/p...
Name: url, dtype: object",N,81,0.5734254377924527,0,0,0,0,N,1,6,20.0,1.875,0.0,7.222222299999999,0.0,81,1,4,0,0,0,1000000.0,False
277,positifdemo.net,True,False,72.0,17.0,4690.0,3.0,7.0,True,2.0,None,0,11,"173    1
Name: response_code, dtype: int64","173    80
Name: rlength, dtype: int64","173    True
Name: url_after_redirects, dtype: bool","173    http://bmotor.positifdemo.net/php/php/snd1.php
Name: url, dtype: object",N,78,0.5586227580848825,0,0,0,0,N,0,2,13.5,1.6153846,0.0,6.7307690000000004,0.0,78,1,2,0,0,0,1000000.0,False
278,timersker.ga,True,False,20.0,1.0,4.0,1.0,1.0,True,1.0,True,1,14,"414    1
Name: response_code, dtype: int64","414    1500
Name: rlength, dtype: int64","414    True
Name: url_after_redirects, dtype: bool","414    http://timersker.ga/excel/mnt/
Name: url, dtype: object",N,62,0.5614377436120371,0,0,0,0,N,0,0,13.0,1.9230769,0.0,7.923077,0.0,62,1,1,0,0,0,1000000.0,False
279,seguranca-saq.com,True,False,53.0,1.0,41.0,1.0,1.0,True,1.0,None,1,14,"290    1
Name: response_code, dtype: int64","290    4772
Name: rlength, dtype: int64","290    True
Name: url_after_redirects, dtype: bool","290    https://seguranca-saq.com/Sicoob/cliente_dados...
Name: url, dtype: object",N,81,0.5901516359350655,0,0,0,0,N,1,3,12.0,1.5,0.0,14.0,0.0,81,1,1,0,0,0,1000000.0,False
280,nbnvnfjbne.com,True,False,91.0,0.0,308.0,1.0,1.0,True,1.0,None,1,13,"70    1
Name: response_code, dtype: int64","70    8256
Name: rlength, dtype: int64","70    True
Name: url_after_redirects, dtype: bool","70    https://nbnvnfjbne.com/mazon/amazon
Name: url, dtype: object",N,66,0.5648844384729983,0,0,0,0,N,0,0,32.0,2.0625,0.0,11.65625,0.0,66,1,1,1,1,0,3402.1147,False
281,localbiticoinns.net,False,False,22.0,5.0,1361.0,6.0,7.0,True,4.0,True,1,13,"160    1
Name: response_code, dtype: int64","160    309
Name: rlength, dtype: int64","160    True
Name: url_after_redirects, dtype: bool","160    http://localbiticoinns.net/
Name: url, dtype: object",N,59,0.5606577830631836,0,0,0,0,N,0,0,10.0,1.2,0.0,2.5,0.0,59,1,1,0,0,0,1000000.0,False
282,myonllneservices.ch,True,True,35.0,0.0,4.0,1.0,1.0,True,1.0,True,1,10,"142    1
Name: response_code, dtype: int64","142    8839
Name: rlength, dtype: int64","142    True
Name: url_after_redirects, dtype: bool","142    https://www.myonllneservices.ch/2d588ae99be8c4...
Name: url, dtype: object",N,81,0.5983601958555408,0,0,0,0,N,0,4,15.5,1.2954545,0.0,20.042929,0.0,81,1,2,0,0,0,1000000.0,False
283,postersdiffuse.com,False,False,107.0,0.0,58.0,2.0,1.0,True,0.0,None,1,10,"392    1
Name: response_code, dtype: int64","392    57
Name: rlength, dtype: int64","392    True
Name: url_after_redirects, dtype: bool","392    http://postersdiffuse.com/
Name: url, dtype: object",N,58,0.5627536373440992,0,0,0,0,N,0,0,6.0,1.3333334,0.0,5.6666665,0.0,58,1,1,0,0,0,1000000.0,False
284,websaftycenter911.ga,True,False,8.0,1.0,4.0,2.0,1.0,True,1.0,True,1,7,"130    1
Name: response_code, dtype: int64","130    7609
Name: rlength, dtype: int64","130    True
Name: url_after_redirects, dtype: bool","130    http://websaftycenter911.ga/
Name: url, dtype: object",N,60,0.5723392786302386,0,0,0,0,N,0,0,4.0,1.0,0.0,1.0,0.0,60,1,1,0,0,0,1000000.0,False
285,finanse-us.pl,True,False,17.0,1.0,39.0,2.0,1.0,True,1.0,True,1,8,"247    1
Name: response_code, dtype: int64","247    6577
Name: rlength, dtype: int64","247    True
Name: url_after_redirects, dtype: bool","247    https://finanse-us.pl/
Name: url, dtype: object",N,54,0.5742891057335322,0,0,0,0,N,1,0,7.0,1.0,0.0,2.5714285,0.0,54,1,1,0,0,0,1000000.0,False
286,fmickey.com,False,False,29.0,1.0,1800.0,12.0,1.0,True,1.0,None,0,14,"155    1
Name: response_code, dtype: int64","155    8981
Name: rlength, dtype: int64","155    True
Name: url_after_redirects, dtype: bool","155    https://fmickey.com/gig/latest-onedrive/micros...
Name: url, dtype: object",N,81,0.5846308787332497,0,0,0,0,N,1,3,10.0,2.2,0.0,21.3,0.0,81,1,1,1,0,0,1000000.0,False
287,radiantairsystems.com,True,False,45.0,0.0,2419.0,4.0,4.0,True,3.0,None,1,15,"185    1
Name: response_code, dtype: int64","185    19445
Name: rlength, dtype: int64","185    True
Name: url_after_redirects, dtype: bool","185    https://radiantairsystems.com/english/css/secu...
Name: url, dtype: object",N,81,0.5682525181551042,0,0,0,0,N,0,3,13.0,5.25,0.0,33.86111,0.0,81,1,1,0,0,0,3530.0718,False
289,cjuioe.com,True,True,52.0,0.0,59.0,1.0,1.0,True,1.0,True,1,15,"174    1
Name: response_code, dtype: int64","174    39082
Name: rlength, dtype: int64","174    True
Name: url_after_redirects, dtype: bool","174    https://allegro.pl-nowe-regulaminy4810.cjuioe....
Name: url, dtype: object",N,81,0.5946466578229366,0,0,0,0,N,2,5,11.5,1.2777778,0.0,5.111111,0.0,81,1,0,0,0,0,1000000.0,False
290,senso-made.org,True,False,1800.0,8.0,5956.0,1.0,1.0,True,1.0,None,0,11,"252    1
Name: response_code, dtype: int64","252    256
Name: rlength, dtype: int64","252    True
Name: url_after_redirects, dtype: bool","252    https://senso-made.org/genie/
Name: url, dtype: object",N,61,0.5659986585635207,0,0,0,0,N,1,0,69.0,1.8695651999999998,0.0,6.405797,0.0,61,1,1,0,0,0,1000000.0,False
291,678b56a1f53e88165f8ed79d3d27c008d291bea8.xyz,False,True,10.0,1.0,8.0,1.0,1.0,True,1.0,True,1,10,"69    1
Name: response_code, dtype: int64","69    0
Name: rlength, dtype: int64","69    True
Name: url_after_redirects, dtype: bool","69    http://amazon.co.jp.678b56a1f53e88165f8ed79d3d...
Name: url, dtype: object",N,80,0.5936934365186242,0,0,0,0,N,0,5,2.5,1.0,0.0,1.0,0.0,80,1,0,1,0,0,1000000.0,False
292,jelvehpardaz.ir,True,False,30.0,1.0,1649.0,5.0,3.0,True,2.0,None,1,17,"75    1
Name: response_code, dtype: int64","75    76759
Name: rlength, dtype: int64","75    True
Name: url_after_redirects, dtype: bool","75    http://jelvehpardaz.ir/wp-admin/images/source/...
Name: url, dtype: object",N,80,0.5848629910964583,0,0,0,0,N,1,3,12.5,3.952381,0.0,53.55356999999999,0.0,80,1,1,0,0,0,1907.3684,False
293,ref0013.com,True,True,31.0,2.0,18.0,2.0,2.0,True,1.0,None,1,11,"169    1
Name: response_code, dtype: int64","169    0
Name: rlength, dtype: int64","169    True
Name: url_after_redirects, dtype: bool","169    https://ee-update.ref0013.com/?ee=2
Name: url, dtype: object",N,67,0.5827851957488559,0,0,0,0,N,1,1,10.0,1.0526316,0.0,2.0526316000000002,0.0,67,1,2,0,0,0,1000000.0,False
294,cooktop-5-bocas-acendimento-automatico.com,True,True,43.0,1.0,,,,,,,1,10,"419    1
Name: response_code, dtype: int64","419    4053
Name: rlength, dtype: int64","419    True
Name: url_after_redirects, dtype: bool","419    https://www10.cooktop-5-bocas-acendimento-auto...
Name: url, dtype: object",N,81,0.5874986103377199,0,0,0,0,N,4,3,6.0,1.75,0.0,32.0,0.0,81,1,0,0,0,0,1000000.0,False
295,zwwwnetflix.com,True,False,28.0,2.0,106.0,1.0,1.0,True,1.0,True,1,11,"143    1
Name: response_code, dtype: int64","143    381
Name: rlength, dtype: int64","143    True
Name: url_after_redirects, dtype: bool","143    https://zwwwnetflix.com/MxPro/
Name: url, dtype: object",N,62,0.5960370537175046,0,0,0,0,N,0,0,11.0,1.2727273000000001,0.0,3.5454545,0.0,62,1,1,1,0,0,1000000.0,False
296,device-cs.info,True,True,40.0,1.0,94.0,1.0,1.0,True,1.0,None,1,15,"99    1
Name: response_code, dtype: int64","99    44529
Name: rlength, dtype: int64","99    True
Name: url_after_redirects, dtype: bool","99    https://icloud.com.findmyiphone.found.device-c...
Name: url, dtype: object",N,80,0.5692783521998303,0,0,0,0,N,1,6,48.0,1.0625,0.0,1.7916666,0.0,80,1,0,0,0,0,1000000.0,False
297,bankofamerica-international.com,True,True,247.0,0.0,2588.0,1.0,1.0,True,1.0,True,1,12,"126    1
Name: response_code, dtype: int64","126    7767
Name: rlength, dtype: int64","126    True
Name: url_after_redirects, dtype: bool","126    https://mail.bankofamerica-international.com/
Name: url, dtype: object",N,77,0.5752365911716438,0,0,0,0,N,1,1,17.5,1.3496503999999998,0.0,14.377623000000002,0.0,77,1,2,1,0,0,1000000.0,False
298,mercado-bitcoins.com,True,False,30.0,0.0,160.0,4.0,3.0,True,3.0,None,1,13,"191    1
Name: response_code, dtype: int64","191    1236
Name: rlength, dtype: int64","191    True
Name: url_after_redirects, dtype: bool","191    https://mercado-bitcoins.com/webacess/webApp_A...
Name: url, dtype: object",N,81,0.5813903455394728,0,0,0,0,N,1,3,11.5,1.4090909,0.0,14.409091,0.0,81,1,1,0,0,0,1000000.0,False
299,oneinfotech.com,True,False,1625.0,0.0,13657.0,2.0,1.0,True,2.0,True,0,15,"353    1
Name: response_code, dtype: int64","353    6822
Name: rlength, dtype: int64","353    True
Name: url_after_redirects, dtype: bool","353    http://mail.oneinfotech.com/wp-includes/expres...
Name: url, dtype: object",N,81,0.5816090336880889,0,0,0,0,N,1,4,9.764706,1.7808124,0.033963587,9.029762,0.0,81,1,2,0,0,0,5873.014,False
300,marketin9.com,True,False,38.0,5.0,3498.0,3.0,3.0,True,2.0,True,0,9,"307    1
Name: response_code, dtype: int64","307    332
Name: rlength, dtype: int64","307    True
Name: url_after_redirects, dtype: bool","307    https://new2017.marketin9.com/wx.wadax.ne.jp/
Name: url, dtype: object",N,77,0.5980317920203536,0,0,0,0,N,0,4,16.0,1.5916667,0.0,10.558333,0.0,77,1,5,0,0,0,40818.9,False
301,susandeland.com,True,True,904.0,0.0,6786.0,1.0,1.0,True,1.0,True,0,14,"346    1
Name: response_code, dtype: int64","346    1754
Name: rlength, dtype: int64","346    True
Name: url_after_redirects, dtype: bool","346    http://susandeland.com/IMG/index.html
Name: url, dtype: object",N,69,0.58848366972392,0,0,0,0,N,0,1,31.0,1.4854167,0.0,6.4510417,0.0,69,1,1,0,0,0,1000000.0,False
302,hyrulecoffee.com,True,False,133.0,0.0,685.0,45.0,1.0,True,1.0,None,0,17,"340    1
Name: response_code, dtype: int64","340    9029
Name: rlength, dtype: int64","340    True
Name: url_after_redirects, dtype: bool","340    https://hyrulecoffee.com/Settlement/oneddrive/...
Name: url, dtype: object",N,81,0.567950884472799,0,0,0,0,N,0,3,43.0,2.488372,0.0,24.860466,0.0,81,1,1,0,1,0,1000000.0,False
303,technoitech.cf,True,False,103.0,0.0,121.0,42.0,1.0,True,1.0,True,1,16,"301    1
Name: response_code, dtype: int64","301    325898
Name: rlength, dtype: int64","301    True
Name: url_after_redirects, dtype: bool","301    http://technoitech.cf/update/Update/app/signin...
Name: url, dtype: object",N,81,0.5670229934858493,0,0,0,0,N,0,3,21.0,2.857143,0.0,18.047619,0.0,81,1,1,0,1,0,1000000.0,False
304,sfprimorsk.ru,True,False,358.0,0.0,13674.0,2.0,1.0,True,1.0,True,0,16,"89    1
Name: response_code, dtype: int64","89    29311
Name: rlength, dtype: int64","89    True
Name: url_after_redirects, dtype: bool","89    http://sfprimorsk.ru/bitrix/cache/bankofameric...
Name: url, dtype: object",N,80,0.5781087976219961,0,0,0,0,N,0,3,31.0,3.5806449999999996,0.0,38.129032,0.0,80,1,1,0,0,0,6680.6359999999995,False
305,nasdfrz.net,True,False,16.0,0.0,26.0,1.0,1.0,True,1.0,None,1,14,"262    1
Name: response_code, dtype: int64","262    2704
Name: rlength, dtype: int64","262    True
Name: url_after_redirects, dtype: bool","262    http://nasdfrz.net/login.php
Name: url, dtype: object",N,60,0.5768492728286905,0,0,0,0,N,0,1,10.0,1.0,0.0,7.3,0.0,60,1,1,0,0,0,1000000.0,False
306,wszyscykochamyzycie.pl,True,False,60.0,0.0,80.0,1.0,1.0,True,1.0,True,1,14,"299    1
Name: response_code, dtype: int64","299    2224
Name: rlength, dtype: int64","299    True
Name: url_after_redirects, dtype: bool","299    http://wszyscykochamyzycie.pl/szkocja/artykul-...
Name: url, dtype: object",N,81,0.5831220733489442,0,0,0,0,N,1,3,9.0,2.7777777,0.0,25.0,0.0,81,1,1,0,0,0,1000000.0,False
307,bk-smbc.com,True,False,11.0,0.0,11.0,1.0,1.0,True,1.0,None,1,13,"244    1
Name: response_code, dtype: int64","244    87300
Name: rlength, dtype: int64","244    True
Name: url_after_redirects, dtype: bool","244    https://bk-smbc.com/
Name: url, dtype: object",N,52,0.5582741539379662,0,0,0,0,N,1,0,9.0,1.0,0.0,1.0,0.0,52,1,1,0,0,0,1000000.0,False
308,transalta-payment.com,True,False,298.0,0.0,62.0,1.0,1.0,True,1.0,True,1,16,"179    1
Name: response_code, dtype: int64","179    38819
Name: rlength, dtype: int64","179    True
Name: url_after_redirects, dtype: bool","179    https://transalta-payment.com/ElecService/desj...
Name: url, dtype: object",N,81,0.5803795090188338,0,0,0,0,N,1,3,50.0,2.42,0.0,21.92,0.0,81,1,1,0,0,0,1000000.0,False
309,onlyexams.com,True,False,66.0,0.0,931.0,22.0,4.0,True,3.0,None,1,14,"242    1
Name: response_code, dtype: int64","242    32632
Name: rlength, dtype: int64","242    True
Name: url_after_redirects, dtype: bool","242    https://mail.onlyexams.com/.well-known/SURECKE...
Name: url, dtype: object",N,81,0.6093868114658668,0,0,0,0,N,1,5,9.0,3.4358974,0.0,48.905983,0.0,81,1,3,0,0,0,1000000.0,False
310,redcosb.com,True,False,2980.0,0.0,14806.0,4.0,1.0,True,2.0,None,0,19,"303    1
Name: response_code, dtype: int64","303    2108
Name: rlength, dtype: int64","303    True
Name: url_after_redirects, dtype: bool","303    http://redcosb.com/rock/manager/aproval/s/shar...
Name: url, dtype: object",N,81,0.5663063364735668,0,0,0,0,N,0,3,275.0,7.586207000000001,0.0,53.344826,0.0,81,1,1,0,0,0,2850.153,False
311,webnews.it,False,False,236.0,174.0,23365.0,4.0,3.0,True,3.0,True,0,5,"117    1
Name: response_code, dtype: int64","117    66724
Name: rlength, dtype: int64","117    True
Name: url_after_redirects, dtype: bool","117    http://www.webnews.it/2016/04/14/yahoo-mail-go...
Name: url, dtype: object",N,81,0.5963244754412385,0,0,0,0,N,2,4,14.5,2.375,0.0,18.125,0.0,81,1,2,1,0,0,70856.9,True
312,pzu-pay.pl,True,True,39.0,3.0,2.0,2.0,1.0,True,1.0,True,1,12,"327    1
Name: response_code, dtype: int64","327    34786
Name: rlength, dtype: int64","327    True
Name: url_after_redirects, dtype: bool","327    https://start.pzu-pay.pl/pzu-platnosc-ux05746?...
Name: url, dtype: object",N,81,0.5963494394660775,0,0,0,0,N,3,4,5.0,1.1717171999999998,0.0,4.8080807,0.0,81,1,2,0,0,0,1000000.0,False
313,nieesac.com,True,False,127.0,2.0,8144.0,4.0,3.0,True,2.0,True,0,15,"149    1
Name: response_code, dtype: int64","149    209
Name: rlength, dtype: int64","149    True
Name: url_after_redirects, dtype: bool","149    https://www.sisaingenieros.nieesac.com/wp-cont...
Name: url, dtype: object",N,81,0.5748090759023983,0,0,0,0,N,1,5,15.0,2.2,0.0,16.64,0.0,81,1,3,0,0,0,1000000.0,False
314,walshwebworks.com,True,True,20.0,1.0,4635.0,2.0,1.0,True,1.0,True,0,14,"329    1
Name: response_code, dtype: int64","329    744
Name: rlength, dtype: int64","329    True
Name: url_after_redirects, dtype: bool","329    http://dd.walshwebworks.com/vendor/index.html
Name: url, dtype: object",N,77,0.5890873551922836,0,0,0,0,N,0,2,13.0,1.6153846,0.0,11.461538000000001,0.0,77,1,2,0,0,0,1000000.0,False
315,page-violatlon.tk,True,False,70.0,0.0,4.0,2.0,2.0,True,1.0,True,1,14,"358    1
Name: response_code, dtype: int64","358    12969
Name: rlength, dtype: int64","358    True
Name: url_after_redirects, dtype: bool","358    https://page-violatlon.tk/
Name: url, dtype: object",N,58,0.5777420394865049,0,0,0,0,N,1,0,14.0,1.0,0.0,5.0,0.0,58,1,1,0,0,0,1000000.0,False
316,meritworth.com,True,False,28.0,6.0,1363.0,5.0,4.0,True,5.0,True,0,12,"168    1
Name: response_code, dtype: int64","168    327673
Name: rlength, dtype: int64","168    True
Name: url_after_redirects, dtype: bool","168    https://meritworth.com/PayPal.secure/app/index
Name: url, dtype: object",N,78,0.5814413979481854,0,0,0,0,N,0,1,16.0,2.4375,0.0,18.1875,0.0,78,1,2,0,1,0,2863.8179999999998,False
317,elzbietakurier.com,True,False,104.0,0.0,328.0,2.0,1.0,True,1.0,True,0,13,"319    1
Name: response_code, dtype: int64","319    315
Name: rlength, dtype: int64","319    True
Name: url_after_redirects, dtype: bool","319    http://elzbietakurier.com/oplata828/banks
Name: url, dtype: object",N,73,0.5839849149305489,0,0,0,0,N,0,0,9.4,1.12,0.0,3.02,0.0,73,1,1,0,0,0,1000000.0,False
318,sc01st0up19.com,True,False,65.0,0.0,86.0,1.0,2.0,True,1.0,None,1,17,"288    1
Name: response_code, dtype: int64","288    15231
Name: rlength, dtype: int64","288    True
Name: url_after_redirects, dtype: bool","288    http://sc01st0up19.com/login.html
Name: url, dtype: object",N,65,0.5851029726275058,0,0,0,0,N,0,1,25.0,1.0,0.0,10.28,0.0,65,1,1,0,0,0,1000000.0,False
319,thedfghoolsdclub.co.kr,True,False,75.0,0.0,11.0,1.0,1.0,True,1.0,None,1,14,"337    1
Name: response_code, dtype: int64","337    9075
Name: rlength, dtype: int64","337    True
Name: url_after_redirects, dtype: bool","337    https://thedfghoolsdclub.co.kr/wp-admin/inc/mi...
Name: url, dtype: object",N,81,0.5933921691288424,0,0,0,0,N,1,4,19.0,1.9473683999999998,0.0,13.210526000000002,0.0,81,1,2,0,0,0,1000000.0,False
320,owensoundhub.org,True,False,24.0,5.0,35899.0,3.0,2.0,True,2.0,True,0,12,"333    1
Name: response_code, dtype: int64","333    4085
Name: rlength, dtype: int64","333    True
Name: url_after_redirects, dtype: bool","333    https://www.owensoundhub.org/templates/system/...
Name: url, dtype: object",N,81,0.5616821651698443,0,0,0,0,N,0,4,6.5,2.5,0.0,13.75,0.0,81,1,2,0,0,0,55114.895,False
