,fqdn,vt_duration,vt_count,vt_mal_count,vt_ratio,firstseen,lastseen,#query,#ip,#ns,ns_matching,#soa,soa_matching,label,positives,response_code,rlength,url_after_redirects,url,domain_malicious,suspicious_tld,length,entropy,fake_tld,brand,pop_keywords,similar,is_idn,minus,num_subdomains,mean_urls_per_subdomain,mean_path_depth_per_subdomain,mean_query_parameters_per_subdomain_paths,mean_path_length_per_subdomain_paths,mean_number_of_popular_keywords_per_subdomain_paths,url_length,#query_parameters,#dots_in_path,#brands_in_path,#similar_keywords_in_path,#suspicious_keywords_in_path,Alexa_Rank_Avg,Is_FQDN_In_Alexa_1Year
51,ebay-payments018.webcindario.com,10368000.0,23.0,23.0,1.0,,,,,,,,,1,12,"891    1
Name: response_code, dtype: int64","891    2645
Name: rlength, dtype: int64","891    True
Name: url_after_redirects, dtype: bool","891    https://ebay-payments018.webcindario.com/
Name: url, dtype: object","1331    True
Name: domain_malicious, dtype: bool",N,32,0.52535244082077,0,1,0,1,N,1,1,40.647059999999996,1.0,0.0,0.0,0.0,73,1,2,1,0,0,1000000.0,False
52,loukajiurer.blogspot.be,11923200.0,15.0,15.0,1.0,2019-10-26 00:39:20,2019-10-26 07:53:12,4.0,2.0,1.0,True,1.0,True,1,5,"1535    1
Name: response_code, dtype: int64","1535    7154
Name: rlength, dtype: int64","1535    True
Name: url_after_redirects, dtype: bool","1535    http://loukajiurer.blogspot.be/
Name: url, dtype: object","886    True
Name: domain_malicious, dtype: bool",N,23,0.47438607428065266,0,0,0,0,N,0,1,31.5,1.0,0.0,0.0,0.0,64,1,2,0,0,0,1000000.0,False
53,client-appleid.myftp.biz,41385600.0,34.0,34.0,1.0,2018-02-19 13:16:55,2020-08-12 11:55:45,799.0,2.0,1.0,True,1.0,True,1,8,"1364    1
Name: response_code, dtype: int64","1364    0
Name: rlength, dtype: int64","1364    False
Name: url_after_redirects, dtype: bool","1364    http://client-appleid.myftp.biz/
Name: url, dtype: object","773    True
Name: domain_malicious, dtype: bool",N,24,0.48192357005025327,0,1,1,1,N,1,1,32.0,1.0,0.0,0.0,0.0,65,1,2,1,0,0,1000000.0,False
54,app-accountlock.serveirc.com,13305600.0,33.0,33.0,1.0,2019-07-07 03:03:07,2019-07-07 03:10:13,3.0,1.0,1.0,True,1.0,True,1,8,"497    1
Name: response_code, dtype: int64","497    241
Name: rlength, dtype: int64","497    True
Name: url_after_redirects, dtype: bool","497    http://app-accountlock.serveirc.com/
Name: url, dtype: object","704    True
Name: domain_malicious, dtype: bool",N,28,0.4832205587814586,0,0,1,1,N,1,1,36.25,1.0,0.0,0.0,0.0,68,1,2,0,0,0,1000000.0,False
55,mariiusblog.blogspot.ru,40435200.0,3.0,3.0,1.0,2019-11-08 02:43:31,2019-11-08 02:43:31,2.0,1.0,1.0,True,1.0,True,1,5,"494    1
Name: response_code, dtype: int64","494    143499
Name: rlength, dtype: int64","494    True
Name: url_after_redirects, dtype: bool","494    http://mariiusblog.blogspot.ru/2013/09/eovendo...
Name: url, dtype: object","762    False
Name: domain_malicious, dtype: bool",N,23,0.45264694384587006,0,0,0,0,N,0,1,62.0,3.0,0.0,0.0,0.0,81,1,2,0,0,0,1000000.0,False
56,applesafety.serveirc.com,13046400.0,32.0,32.0,1.0,2019-07-08 14:57:25,2019-07-09 02:14:51,7.0,1.0,1.0,True,1.0,True,1,12,"539    1
Name: response_code, dtype: int64","539    0
Name: rlength, dtype: int64","539    False
Name: url_after_redirects, dtype: bool","539    http://applesafety.serveirc.com/
Name: url, dtype: object","1589    True
Name: domain_malicious, dtype: bool",N,24,0.46895364895589325,0,1,0,1,N,0,1,32.0,1.0,0.0,0.0,0.0,64,1,2,1,0,0,1000000.0,False
57,2fsuppowww.watchdogdns.duckdns.orgwatchdogdns.duckdns.org,25056000.0,67.0,67.0,1.0,2019-02-18 00:08:06,2020-09-18 04:35:08,2408.0,3.0,1.0,True,1.0,True,1,10,"1107    1
Name: response_code, dtype: int64","1107    873472
Name: rlength, dtype: int64","1107    True
Name: url_after_redirects, dtype: bool","1107    http://2fsuppowww.watchdogdns.duckdns.orgwatch...
Name: url, dtype: object","843    False
Name: domain_malicious, dtype: bool",N,57,0.4852659597033185,1,0,0,0,N,0,4,67.8,1.0,0.0,3.4292855,0.0,82,1,0,0,0,0,1000000.0,False
58,anthropic-abbreviat.000webhostapp.com,0.0,5.0,5.0,1.0,,,,,,,,,1,9,"1502    1
Name: response_code, dtype: int64","1502    8451
Name: rlength, dtype: int64","1502    True
Name: url_after_redirects, dtype: bool","1502    http://anthropic-abbreviat.000webhostapp.com/
Name: url, dtype: object","1557    True
Name: domain_malicious, dtype: bool",N,37,0.5032950527842643,0,0,0,0,N,1,1,45.4,1.0,0.0,0.0,0.0,78,1,2,0,0,0,1000000.0,False
59,www-facebock-n55.webcindario.com,9504000.0,4.0,4.0,1.0,,,,,,,,,1,9,"399    1
Name: response_code, dtype: int64","399    2645
Name: rlength, dtype: int64","399    True
Name: url_after_redirects, dtype: bool","399    http://www-facebock-n55.webcindario.com/maquil...
Name: url, dtype: object","1510    True
Name: domain_malicious, dtype: bool",N,32,0.481426220410385,0,0,0,0,N,2,1,46.0,1.1428572,0.0,5.082985,0.0,81,1,2,0,0,0,1000000.0,False
60,graveswilliams.5gbfree.com,23846400.0,52.0,52.0,1.0,2019-03-04 09:08:07,2019-03-04 09:08:07,2.0,1.0,3.0,True,1.0,None,1,7,"418    1
Name: response_code, dtype: int64","418    157
Name: rlength, dtype: int64","418    True
Name: url_after_redirects, dtype: bool","418    http://graveswilliams.5gbfree.com/
Name: url, dtype: object","1478    True
Name: domain_malicious, dtype: bool",N,26,0.487771835115735,0,0,0,0,N,0,1,34.0,1.0,0.0,0.0,0.0,66,1,2,0,0,0,1000000.0,False
61,pagsegurofake.blogspot.com.tr,17107200.0,2.0,2.0,1.0,2019-10-23 20:10:37,2019-10-23 20:10:37,2.0,1.0,1.0,True,1.0,True,1,5,"1533    1
Name: response_code, dtype: int64","1533    143501
Name: rlength, dtype: int64","1533    True
Name: url_after_redirects, dtype: bool","1533    http://pagsegurofake.blogspot.com.tr/
Name: url, dtype: object","1181    True
Name: domain_malicious, dtype: bool",N,29,0.4800503031461083,0,0,0,0,N,0,2,37.0,1.0,0.0,0.0,0.0,70,1,3,0,0,0,1000000.0,False
62,alaeddine.ddns.net,9158400.0,21.0,21.0,1.0,2019-04-23 07:20:34,2019-07-02 15:17:17,56.0,13.0,1.0,True,1.0,True,1,6,"1507    1
Name: response_code, dtype: int64","1507    0
Name: rlength, dtype: int64","1507    False
Name: url_after_redirects, dtype: bool","1507    http://alaeddine.ddns.net/
Name: url, dtype: object","1027    True
Name: domain_malicious, dtype: bool",N,18,0.37186719270426655,0,0,0,0,N,0,1,26.0,1.0,0.0,0.0,0.0,59,1,2,0,0,0,1000000.0,False
63,cblbesahurbedehulu.blogspot.be,16416000.0,34.0,34.0,1.0,,,,,,,,,1,8,"1559    1
Name: response_code, dtype: int64","1559    143927
Name: rlength, dtype: int64","1559    True
Name: url_after_redirects, dtype: bool","1559    http://cblbesahurbedehulu.blogspot.be/
Name: url, dtype: object","1245    True
Name: domain_malicious, dtype: bool",N,30,0.45869709956992866,0,0,0,0,N,0,1,38.0,1.0,0.0,0.0,0.0,71,1,2,0,0,0,1000000.0,False
64,chase-alert14.000webhostapp.com,950400.0,5.0,5.0,1.0,,,,,,,,,1,13,"1139    1
Name: response_code, dtype: int64","1139    7480
Name: rlength, dtype: int64","1139    True
Name: url_after_redirects, dtype: bool","1139    https://chase-alert14.000webhostapp.com/Chase%...
Name: url, dtype: object","1442    True
Name: domain_malicious, dtype: bool",N,31,0.5053041113728576,0,1,1,1,N,1,1,83.666664,3.6666667,0.0,4.714045,0.0,82,1,2,1,0,0,1000000.0,False
65,www-mercadobitcoin-com-br.000webhostapp.com,28252800.0,4.0,4.0,1.0,,,,,,,,,1,7,"618    1
Name: response_code, dtype: int64","618    7480
Name: rlength, dtype: int64","618    True
Name: url_after_redirects, dtype: bool","618    https://www-mercadobitcoin-com-br.000webhostap...
Name: url, dtype: object","948    True
Name: domain_malicious, dtype: bool",N,43,0.5020354576630309,1,0,0,0,N,3,1,61.0,1.0,0.0,0.0,0.0,81,1,0,0,0,0,1000000.0,False
66,apple-recoveryss.myftp.biz,8467200.0,28.0,28.0,1.0,2019-06-07 09:10:07,2019-06-26 17:47:07,21.0,1.0,1.0,True,1.0,True,1,7,"1091    1
Name: response_code, dtype: int64","1091    0
Name: rlength, dtype: int64","1091    False
Name: url_after_redirects, dtype: bool","1091    http://apple-recoveryss.myftp.biz/
Name: url, dtype: object","1599    True
Name: domain_malicious, dtype: bool",N,26,0.5033733371592859,0,1,0,1,N,1,1,34.0,1.0,0.0,0.0,0.0,67,1,2,1,0,0,1000000.0,False
67,applestore-offi21.gotdns.ch,15724800.0,43.0,43.0,1.0,2019-06-05 18:16:07,2019-07-02 04:15:52,10.0,1.0,2.0,True,1.0,None,1,8,"1221    1
Name: response_code, dtype: int64","1221    194
Name: rlength, dtype: int64","1221    True
Name: url_after_redirects, dtype: bool","1221    http://applestore-offi21.gotdns.ch/
Name: url, dtype: object","1200    True
Name: domain_malicious, dtype: bool",N,27,0.5167920229096177,0,1,0,1,N,1,1,35.0,1.0,0.0,0.0,0.0,68,1,2,1,0,0,1000000.0,False
68,appleid.maill2.ssl443.org,41126400.0,39.0,39.0,1.0,2018-06-13 14:03:25,2018-06-13 14:04:40,13.0,1.0,2.0,True,1.0,None,1,6,"1124    1
Name: response_code, dtype: int64","1124    0
Name: rlength, dtype: int64","1124    False
Name: url_after_redirects, dtype: bool","1124    http://appleid.maill2.ssl443.org/
Name: url, dtype: object","716    True
Name: domain_malicious, dtype: bool",N,25,0.46670759509780646,0,1,0,1,N,0,2,33.0,1.0,0.0,0.0,0.0,66,1,3,1,0,0,1000000.0,False
69,agaze-seaman.000webhostapp.com,0.0,2.0,2.0,1.0,,,,,,,,,1,6,"256    1
Name: response_code, dtype: int64","256    8451
Name: rlength, dtype: int64","256    True
Name: url_after_redirects, dtype: bool","256    https://agaze-seaman.000webhostapp.com/
Name: url, dtype: object","1237    True
Name: domain_malicious, dtype: bool",N,30,0.4836970995699286,0,0,0,0,N,1,1,38.5,1.0,0.0,0.0,0.0,71,1,2,0,0,0,1000000.0,False
70,cpanel.applelogintsea.servecounterstrike.com,15724800.0,36.0,36.0,1.0,,,,,,,,,1,9,"114    1
Name: response_code, dtype: int64","114    0
Name: rlength, dtype: int64","114    False
Name: url_after_redirects, dtype: bool","114    http://cpanel.applelogintsea.servecounterstrik...
Name: url, dtype: object","690    True
Name: domain_malicious, dtype: bool",N,44,0.48583702841966386,0,1,1,1,N,0,2,52.0,1.0,0.0,0.0,0.0,81,1,0,1,0,0,1000000.0,False
71,aevn.ddns.net,6998400.0,11.0,11.0,1.0,2017-02-21 14:32:26,2020-09-24 17:46:30,2327.0,60.0,1.0,True,1.0,True,1,7,"970    1
Name: response_code, dtype: int64","970    1469
Name: rlength, dtype: int64","970    True
Name: url_after_redirects, dtype: bool","970    http://aevn.ddns.net/download/
Name: url, dtype: object","1437    True
Name: domain_malicious, dtype: bool",N,13,0.35914257288955465,0,0,0,0,N,0,1,30.0,2.0,0.0,0.0,0.0,62,1,2,0,0,1,1000000.0,False
72,logopaedie-tisch.homepage.t-online.de,34041600.0,14.0,14.0,1.0,2014-03-15 09:10:17,2020-09-23 09:10:05,393.0,1.0,2.0,True,1.0,None,1,6,"781    1
Name: response_code, dtype: int64","781    14
Name: rlength, dtype: int64","781    True
Name: url_after_redirects, dtype: bool","781    http://logopaedie-tisch.homepage.t-online.de/f...
Name: url, dtype: object","1609    True
Name: domain_malicious, dtype: bool",N,37,0.4788183181323912,0,0,1,0,N,2,2,51.666668,1.0,0.0,1.2472191000000001,0.0,81,1,3,0,0,0,1000000.0,False
73,yioallah.blogspot.com,10108800.0,131.0,131.0,1.0,,,,,,,,,1,13,"472    1
Name: response_code, dtype: int64","472    63849
Name: rlength, dtype: int64","472    True
Name: url_after_redirects, dtype: bool","472    https://yioallah.blogspot.com/
Name: url, dtype: object","1644    True
Name: domain_malicious, dtype: bool",N,21,0.44930818238579895,0,0,0,0,N,0,1,30.7,1.0,0.0,0.0,0.0,62,1,2,0,0,0,1000000.0,False
74,versio-oultookmail.weebly.com,10800000.0,11.0,11.0,1.0,,,,,,,,,1,9,"405    1
Name: response_code, dtype: int64","405    3910
Name: rlength, dtype: int64","405    True
Name: url_after_redirects, dtype: bool","405    https://versio-oultookmail.weebly.com/
Name: url, dtype: object","784    True
Name: domain_malicious, dtype: bool",N,29,0.4903535769070237,0,0,0,0,N,1,1,37.4,1.0,0.0,0.0,0.0,70,1,2,0,0,0,1000000.0,False
75,feceboolk.blogspot.be,42336000.0,185.0,185.0,1.0,2019-11-08 08:45:23,2019-11-08 08:45:23,2.0,1.0,1.0,True,1.0,True,1,6,"1218    1
Name: response_code, dtype: int64","1218    27504
Name: rlength, dtype: int64","1218    True
Name: url_after_redirects, dtype: bool","1218    http://feceboolk.blogspot.be/
Name: url, dtype: object","1223    True
Name: domain_malicious, dtype: bool",N,21,0.42100528322512343,0,0,0,0,N,0,1,29.0,1.0,0.0,0.0,0.0,62,1,2,0,0,0,1000000.0,False
76,paypalaccerdiler.serveirc.com,0.0,4.0,4.0,1.0,2019-07-23 01:35:51,2019-08-09 08:37:11,18.0,1.0,1.0,True,1.0,True,1,8,"1356    1
Name: response_code, dtype: int64","1356    163
Name: rlength, dtype: int64","1356    True
Name: url_after_redirects, dtype: bool","1356    http://paypalaccerdiler.serveirc.com/
Name: url, dtype: object","1092    True
Name: domain_malicious, dtype: bool",N,29,0.44882137620991286,0,1,0,1,N,0,1,37.0,1.0,0.0,0.0,0.0,70,1,2,1,0,0,1000000.0,False
77,esmobileface.blogspot.com.br,2851200.0,4.0,4.0,1.0,2019-11-13 00:37:29,2019-11-13 00:37:29,2.0,1.0,1.0,True,1.0,True,1,7,"822    1
Name: response_code, dtype: int64","822    143573
Name: rlength, dtype: int64","822    True
Name: url_after_redirects, dtype: bool","822    http://esmobileface.blogspot.com.br/
Name: url, dtype: object","795    True
Name: domain_malicious, dtype: bool",N,28,0.4658092486987055,0,0,0,0,N,0,2,36.0,1.0,0.0,0.0,0.0,68,1,3,0,0,0,1000000.0,False
78,courierpackagebl2001900.000webhostapp.com,172800.0,4.0,4.0,1.0,,,,,,,,,1,8,"816    1
Name: response_code, dtype: int64","816    3569
Name: rlength, dtype: int64","816    True
Name: url_after_redirects, dtype: bool","816    https://courierpackagebl2001900.000webhostapp....
Name: url, dtype: object","1108    True
Name: domain_malicious, dtype: bool",N,41,0.519005205474384,0,0,0,0,N,0,1,54.6,1.0,0.0,4.8,0.0,81,1,0,0,0,0,1000000.0,False
79,banamex-bancanetempresarial-com1.4irc.com,8380800.0,4.0,4.0,1.0,2016-01-29 15:24:10,2020-03-23 02:35:29,366.0,5.0,5.0,True,1.0,None,1,7,"807    1
Name: response_code, dtype: int64","807    1938
Name: rlength, dtype: int64","807    True
Name: url_after_redirects, dtype: bool","807    http://banamex-bancanetempresarial-com1.4irc.c...
Name: url, dtype: object","1159    True
Name: domain_malicious, dtype: bool",N,41,0.48975634106324045,1,0,0,0,N,2,1,85.0,3.0,0.0,0.0,0.0,81,1,0,0,0,0,1000000.0,False
80,next-wollpaper.blogspot.ru,41385600.0,7.0,7.0,1.0,2019-10-26 11:59:56,2019-10-26 11:59:56,2.0,1.0,1.0,True,1.0,True,1,5,"108    1
Name: response_code, dtype: int64","108    143498
Name: rlength, dtype: int64","108    True
Name: url_after_redirects, dtype: bool","108    http://next-wollpaper.blogspot.ru/2011/01/arri...
Name: url, dtype: object","861    True
Name: domain_malicious, dtype: bool",N,26,0.48051330074129833,0,0,0,0,N,1,1,73.125,3.0,0.0,14.039565,0.0,81,1,2,0,0,0,1000000.0,False
81,appleidstores.sytes.net,8380800.0,25.0,25.0,1.0,2019-08-03 12:23:57,2019-08-07 15:26:42,8.0,2.0,2.0,True,1.0,None,1,9,"335    1
Name: response_code, dtype: int64","335    11802
Name: rlength, dtype: int64","335    True
Name: url_after_redirects, dtype: bool","335    http://appleidstores.sytes.net/
Name: url, dtype: object","855    True
Name: domain_malicious, dtype: bool",N,23,0.43090781341108747,0,1,0,1,N,0,1,31.428571999999996,1.0,0.0,0.0,0.0,63,1,2,1,0,0,1000000.0,False
82,paypal-login-confirm-account-locked.blogspot.be,2678400.0,7.0,7.0,1.0,2019-10-26 05:15:28,2019-11-09 07:22:16,6.0,3.0,1.0,True,1.0,True,1,9,"1158    1
Name: response_code, dtype: int64","1158    143942
Name: rlength, dtype: int64","1158    True
Name: url_after_redirects, dtype: bool","1158    https://paypal-login-confirm-account-locked.bl...
Name: url, dtype: object","793    True
Name: domain_malicious, dtype: bool",N,47,0.5193916110083242,0,1,3,1,N,4,1,57.08333199999999,1.0,0.0,0.0,0.0,82,1,0,1,0,0,1000000.0,False
83,paypl-co.zapto.org,,,,,2012-11-20 17:38:10,2020-06-09 22:50:20,1613.0,1.0,1.0,True,1.0,True,1,5,"1367    1
Name: response_code, dtype: int64","1367    0
Name: rlength, dtype: int64","1367    False
Name: url_after_redirects, dtype: bool","1367    http://paypl-co.zapto.org/3
Name: url, dtype: object","37    True
Name: domain_malicious, dtype: bool",N,18,0.4274227482598221,0,0,0,1,N,1,1,27.0,1.0,0.0,0.0,0.0,60,1,2,0,0,0,1000000.0,False
84,bapak-sukirman.blogspot.be,17712000.0,34.0,34.0,1.0,2019-11-06 05:31:49,2019-11-06 05:31:49,2.0,1.0,1.0,True,1.0,True,1,7,"44    1
Name: response_code, dtype: int64","44    143509
Name: rlength, dtype: int64","44    True
Name: url_after_redirects, dtype: bool","44    http://bapak-sukirman.blogspot.be/
Name: url, dtype: object","1324    True
Name: domain_malicious, dtype: bool",N,26,0.49375795254390115,0,0,0,0,N,1,1,34.0,1.0,0.0,0.0,0.0,65,1,2,0,0,0,1000000.0,False
85,log-inverifyaccteir.serveirc.com,11059200.0,32.0,32.0,1.0,2019-07-30 16:27:32,2019-07-30 16:55:30,3.0,1.0,1.0,True,1.0,True,1,11,"911    1
Name: response_code, dtype: int64","911    0
Name: rlength, dtype: int64","911    False
Name: url_after_redirects, dtype: bool","911    http://log-inverifyaccteir.serveirc.com/
Name: url, dtype: object","818    True
Name: domain_malicious, dtype: bool",N,32,0.4765625,0,0,1,0,N,1,1,40.22222,1.0,0.0,0.0,0.0,72,1,2,0,0,0,1000000.0,False
86,pagsegurofake.blogspot.be,15552000.0,2.0,2.0,1.0,2019-10-26 23:06:48,2019-11-01 00:11:05,6.0,3.0,1.0,True,1.0,True,1,5,"423    1
Name: response_code, dtype: int64","423    143497
Name: rlength, dtype: int64","423    True
Name: url_after_redirects, dtype: bool","423    http://pagsegurofake.blogspot.be/
Name: url, dtype: object","1756    True
Name: domain_malicious, dtype: bool",N,25,0.4591587193483921,0,0,0,0,N,0,1,33.0,1.0,0.0,0.0,0.0,65,1,2,0,0,0,1000000.0,False
87,pishon.facebook-1131.firebaseapp.com,0.0,1.0,1.0,1.0,2019-10-01 05:44:53,2020-09-08 05:30:15,4.0,2.0,9.0,True,2.0,None,1,8,"626    1
Name: response_code, dtype: int64","626    10611
Name: rlength, dtype: int64","626    True
Name: url_after_redirects, dtype: bool","626    http://pishon.facebook-1131.firebaseapp.com/
Name: url, dtype: object","1574    True
Name: domain_malicious, dtype: bool",N,36,0.5011904997357198,0,1,0,2,N,1,2,44.0,1.0,0.0,0.0,0.0,76,1,3,1,0,0,1000000.0,False
88,appidorder-details.serveirc.com,14515200.0,34.0,34.0,1.0,2019-06-09 12:24:16,2019-06-09 12:24:16,2.0,1.0,1.0,True,1.0,True,1,8,"224    1
Name: response_code, dtype: int64","224    0
Name: rlength, dtype: int64","224    False
Name: url_after_redirects, dtype: bool","224    http://appidorder-details.serveirc.com/
Name: url, dtype: object","1645    True
Name: domain_malicious, dtype: bool",N,31,0.4680254322395569,0,0,0,1,N,1,1,39.0,1.0,0.0,0.0,0.0,71,1,2,0,0,0,1000000.0,False
89,accountlocked-verif.serveirc.com,13046400.0,35.0,35.0,1.0,2019-07-09 20:20:29,2019-07-10 09:58:20,19.0,1.0,1.0,True,1.0,True,1,8,"28    1
Name: response_code, dtype: int64","28    163
Name: rlength, dtype: int64","28    True
Name: url_after_redirects, dtype: bool","28    http://accountlocked-verif.serveirc.com/
Name: url, dtype: object","1365    True
Name: domain_malicious, dtype: bool",N,32,0.4878147819947924,0,0,1,0,N,1,1,40.2,1.0,0.0,0.0,0.0,71,1,2,0,0,0,1000000.0,False
90,accessdropbox65757.hopto.org,1900800.0,8.0,8.0,1.0,2019-05-27 08:06:03,2020-06-11 06:58:50,92.0,2.0,1.0,True,1.0,True,1,8,"1693    1
Name: response_code, dtype: int64","1693    0
Name: rlength, dtype: int64","1693    False
Name: url_after_redirects, dtype: bool","1693    http://accessdropbox65757.hopto.org/dropbox/vi...
Name: url, dtype: object","889    True
Name: domain_malicious, dtype: bool",N,28,0.4865905879914834,0,1,0,0,N,0,1,51.0,2.0,0.0,0.0,0.0,82,1,2,2,1,0,1000000.0,False
91,adobeinvoice-com.firebaseapp.com,16934400.0,338.0,338.0,1.0,2019-04-10 15:00:39,2020-09-08 07:37:15,3800.0,2.0,9.0,True,2.0,None,1,12,"515    1
Name: response_code, dtype: int64","515    15104
Name: rlength, dtype: int64","515    True
Name: url_after_redirects, dtype: bool","515    https://adobeinvoice-com.firebaseapp.com/
Name: url, dtype: object","1698    True
Name: domain_malicious, dtype: bool",N,32,0.475528661231155,1,0,1,1,N,1,1,40.454544,1.0,0.0,0.0,0.0,73,1,2,0,0,0,1000000.0,False
92,dispute-webapps1982.serveirc.com,33436800.0,50.0,50.0,1.0,2018-11-15 16:03:32,2018-11-15 22:38:58,41.0,1.0,1.0,True,1.0,True,1,9,"1377    1
Name: response_code, dtype: int64","1377    16465
Name: rlength, dtype: int64","1377    True
Name: url_after_redirects, dtype: bool","1377    https://dispute-webapps1982.serveirc.com/
Name: url, dtype: object","1466    True
Name: domain_malicious, dtype: bool",N,32,0.52535244082077,0,0,0,0,N,1,1,41.0,1.0,0.0,0.0,0.0,74,1,2,0,0,0,1000000.0,False
93,mail.paypal-service09.serveftp.com,4492800.0,13.0,13.0,1.0,,,,,,,,,1,5,"488    1
Name: response_code, dtype: int64","488    0
Name: rlength, dtype: int64","488    False
Name: url_after_redirects, dtype: bool","488    http://mail.paypal-service09.serveftp.com/
Name: url, dtype: object","819    True
Name: domain_malicious, dtype: bool",N,34,0.5026068851938923,0,1,1,1,N,1,2,42.0,1.0,0.0,0.0,0.0,74,1,3,1,0,0,1000000.0,False
94,magianrumination.blogspot.com.es,37756800.0,30.0,30.0,1.0,2019-11-11 07:46:50,2019-11-11 07:46:50,2.0,1.0,1.0,True,1.0,True,1,6,"1247    1
Name: response_code, dtype: int64","1247    143308
Name: rlength, dtype: int64","1247    True
Name: url_after_redirects, dtype: bool","1247    http://magianrumination.blogspot.com.es/2010_0...
Name: url, dtype: object","1535    True
Name: domain_malicious, dtype: bool",N,32,0.477443602051925,0,0,0,0,N,0,2,53.636364,2.0454545,0.0,9.660347999999999,0.0,82,1,3,0,0,0,1000000.0,False
