,Unnamed: 0,apex,fqdns,firstseen-pdns,lastseen-pdns,days count-pdns,query count,name servers,ns domain,soa_domains_nos,soa_domain,suspicious_tld,length,entropy,fake_tld,brand,pop_keywords,similar,is_idn,minus,num_subdomains,Label,Number_of_total_Scans,Number_of_Benign_Scans,apex_marked_malicious,domain_marked_malicious,sibling_domain_marked_malicious,Number_of_query_parameters,Positive_count,Response_code,URL_after_redirects,resolution,rlength,url_length,number of days between firstseen and lastseen,Alexa rank (avg)
327,327,smakdemoprojects.com,smakdemoprojects.com,2014-08-20,2019-09-12,1170,5,4,True,2,None,N,20,0.4433049217994888,0,0,0,0,N,0,0,Compromised,6.0,0.0,6.0,6.0,0.0,0,5,404,False,170.10.161.168,349,60,1002,655215.0
328,328,proxfilter.net,proxfilter.net,2014-07-24,2020-01-01,3969,2,1,True,1,True,N,14,0.4223479138995887,0,0,0,0,N,0,0,Compromised,56.0,0.0,56.0,56.0,20.0,0,7,200,False,75.119.198.167,583,28,1095,572606.0
329,329,jdbrunson.com,jdbrunson.com,2014-01-05,2020-01-04,1682,4,2,True,2,None,N,13,0.4240934099952612,0,0,0,0,N,0,0,Compromised,5.0,0.0,5.0,5.0,2.0,0,5,404,True,132.148.80.19,30466,33,581,471963.0
330,330,weareshameless.com,weareshameless.com,2014-05-17,2020-01-02,2045,4,3,True,3,None,N,18,0.4048872453080265,0,0,0,0,N,0,0,Compromised,3.0,0.0,3.0,3.0,0.0,0,7,404,False,68.183.44.4,1257,39,49,200726.0
331,331,willowspringsnsj.org,willowspringsnsj.org,2010-07-24,2019-09-03,18438,13,6,True,7,True,N,20,0.4230229691428728,0,0,0,0,N,0,0,Compromised,7.0,1.0,6.0,6.0,0.0,0,6,404,False,104.28.1.96,24042,58,980,754536.8571428572
332,332,raptor4x4.it,raptor4x4.it,2010-10-17,2020-01-04,8032,4,3,True,1,None,N,12,0.38562031562256,0,0,0,0,N,0,0,Compromised,9.0,0.0,6.0,6.0,0.0,0,8,999,True,62.149.128.160,4547,49,70,137255.0
333,333,n1.hu,ticoglass.n1.hu,2010-08-18,2020-01-03,11062,1,1,True,1,True,N,15,0.4550279987754834,0,0,0,0,N,0,1,Compromised,11.0,1.0,6.0,0.0,0.0,0,6,200,False,195.228.86.53,12306,34,533,761211.0
334,334,idocka.ru,idocka.ru,2010-11-22,2019-12-16,32773,2,1,True,1,None,N,9,0.3962406312451201,0,0,0,0,N,0,0,Compromised,104.0,37.0,66.0,66.0,0.0,0,5,200,False,89.108.72.76,12508,60,268,809976.5
335,335,sundarnepal.org.np,sundarnepal.org.np,2013-07-20,2019-09-15,3392,6,5,True,3,None,N,18,0.4326650230858044,0,0,0,0,N,0,1,Compromised,5.0,0.0,5.0,5.0,0.0,0,5,404,False,149.202.166.163,361,70,1132,927094.0
336,336,merchantcityyoga.com,merchantcityyoga.com,2014-09-23,2020-01-04,9542,4,6,True,3,True,N,20,0.4480229691428728,0,0,0,0,N,0,0,Compromised,3.0,0.0,3.0,3.0,0.0,0,5,404,True,185.151.30.130,71642,65,2575,320877.0
337,337,jenandkenras.com,jenandkenras.com,2011-05-13,2020-01-04,7412,2,2,True,2,None,N,16,0.4316024408207701,0,0,0,0,N,0,0,Compromised,4.0,0.0,4.0,4.0,0.0,0,6,404,True,23.227.38.32,42461,61,1196,909502.0
338,338,cmsoft.cn,www.cmsoft.cn,2014-10-15,2020-01-04,8702,5,2,True,2,True,N,13,0.3783733421203239,0,0,0,0,N,0,1,Compromised,29.0,10.0,19.0,0.0,0.0,0,5,200,False,103.213.251.132,12387,37,30,106991.75
339,339,ricohogar.com,ricohogar.com,2014-06-19,2020-01-03,3819,5,4,True,1,None,N,13,0.3783733421203239,0,0,0,0,N,0,0,Compromised,5.0,0.0,5.0,5.0,0.0,0,6,404,False,184.107.72.171,332,36,1819,531453.5
340,340,versatilpromo.com.br,versatilpromo.com.br,2010-10-22,2020-01-02,6824,8,6,True,6,True,N,20,0.4558049217994888,0,0,0,0,N,0,1,Compromised,75.0,0.0,75.0,75.0,0.0,0,5,200,True,169.57.141.85,184329,162,620,281546.0
341,341,windpassenger.pt,windpassenger.pt,2014-10-17,2020-01-04,29547,1,1,True,2,True,N,16,0.4375,0,0,0,0,N,0,0,Compromised,5.0,2.0,3.0,3.0,0.0,0,5,200,True,94.126.168.118,134405,69,1185,395658.0
342,342,exenata.pl,exenata.pl,2010-09-06,2019-10-11,1446,5,5,True,2,None,N,10,0.3652410164862568,0,0,0,0,N,0,0,Compromised,10.0,0.0,10.0,10.0,0.0,0,8,200,True,46.4.253.91,14551,28,71,723145.0
343,343,caissa.it,asd.caissa.it,2014-09-19,2020-01-04,9170,2,3,True,1,None,N,13,0.33265327424538643,0,0,0,0,N,0,1,Compromised,7.0,0.0,6.0,0.0,0.0,0,8,200,False,164.132.66.215,19076,48,822,558817.0
344,344,thetravellerschoice.com,thetravellerschoice.com,2014-12-21,2020-01-04,3901,4,4,True,4,True,N,23,0.4417773786284788,0,0,0,0,N,0,0,Compromised,6.0,0.0,6.0,6.0,0.0,0,5,404,False,66.33.196.43,369,83,660,520081.5
345,345,lepetitolivier.fr,lepetitolivier.fr,2013-05-11,2020-01-04,19879,2,2,True,2,True,N,17,0.3968903867566075,0,0,0,0,N,0,0,Compromised,3.0,0.0,3.0,3.0,0.0,0,5,404,False,54.37.87.230,233,60,584,326727.0
346,346,studzapiska.ru,studzapiska.ru,2014-11-01,2019-11-03,26005,4,3,True,3,True,N,14,0.4223479138995887,0,0,0,0,N,0,0,Compromised,5.0,0.0,5.0,5.0,0.0,0,5,404,False,93.170.130.239,88828,78,1294,342024.0
347,347,mikejahnphoto.com,mikejahnphoto.com,2010-10-26,2020-01-04,2103,7,6,True,2,None,N,17,0.446558677748824,0,0,0,0,N,0,0,Compromised,9.0,0.0,9.0,9.0,0.0,0,5,404,False,198.49.23.144,77562,64,2361,688247.875
348,348,kastros.com,kastros.com,2013-11-19,2020-01-04,8003,4,4,True,3,None,N,11,0.3869744092943177,0,0,0,0,N,0,0,Compromised,15.0,0.0,15.0,15.0,0.0,0,5,404,True,23.236.62.147,2863,58,548,358439.25
349,349,fenapro.org.br,fenapro.org.br,2013-05-23,2020-01-04,10800,2,1,True,1,True,N,14,0.3977507095512776,0,0,0,0,N,0,1,Compromised,22.0,7.0,15.0,15.0,0.0,0,7,404,False,34.230.222.131,237,61,159,430805.0
350,350,gxdlxy.com,glgcx.gxdlxy.com,2011-06-28,2019-12-27,1690,3,1,True,2,True,N,16,0.37882988164154,0,0,0,0,N,0,1,Compromised,3.0,0.0,3.0,0.0,0.0,0,6,200,False,222.216.110.53,14006,32,565,563880.5
351,351,pudjiadiprestige.co.id,pudjiadiprestige.co.id,2012-10-09,2019-10-29,5438,7,4,True,3,True,N,22,0.4508670945047791,0,0,0,0,N,0,1,Compromised,3.0,0.0,3.0,3.0,0.0,0,5,404,True,202.179.136.211,1130,65,1288,781237.8
352,352,sp-mps.com,sp-mps.com,2014-11-07,2020-01-03,7324,2,2,True,2,None,N,10,0.3402410164862569,0,0,0,0,N,1,0,Compromised,4.0,1.0,3.0,3.0,0.0,0,6,404,False,107.178.107.99,5675,65,714,706172.0
353,353,kority.com,kority.com,2012-07-26,2019-10-07,13999,1,1,True,1,True,N,10,0.3902410164862569,0,0,0,0,N,0,0,Compromised,2.0,0.0,2.0,2.0,0.0,0,5,200,True,103.9.103.91,7439,18,1272,434517.0
354,354,56888.net,cargo.56888.net,2013-11-08,2020-01-02,1843,2,1,True,1,None,N,15,0.4320706023176381,0,0,0,0,N,0,1,Compromised,39.0,0.0,39.0,0.0,35.0,0,7,200,False,202.70.2.133,2129920,53,2101,102598.5
355,355,sarasotaautodetailing.com,sarasotaautodetailing.com,2010-11-03,2019-12-29,2036,2,1,True,1,True,N,25,0.4548849539258478,0,0,0,0,N,0,0,Compromised,6.0,0.0,6.0,6.0,0.0,0,5,404,True,74.208.236.139,15768,66,2244,268585.0
356,356,zostanwege.pl,zostanwege.pl,2013-10-30,2020-01-03,4432,2,2,True,1,None,N,13,0.4433241792260305,0,0,0,0,N,0,0,Compromised,8.0,0.0,8.0,8.0,0.0,0,5,404,True,188.210.223.86,77310,68,908,676136.0
357,357,thejetbag.com,thejetbag.com,2014-11-11,2020-01-04,29708,1,1,True,1,None,N,13,0.4240934099952613,0,0,0,1,N,0,0,Compromised,6.0,0.0,6.0,6.0,0.0,0,5,404,True,199.34.228.42,3803,71,2368,967004.0
358,358,mywesternwall.net,mywesternwall.net,2012-12-25,2020-01-04,73489,3,3,True,3,True,N,17,0.4171469130429416,0,0,0,0,N,0,0,Compromised,3.0,0.0,3.0,3.0,0.0,0,6,404,True,173.236.11.183,50552,66,1503,814963.6666666666
359,359,grossgang.com,grossgang.com,2013-08-06,2020-01-03,18783,12,1,True,1,None,N,13,0.3783733421203239,0,0,0,0,N,0,0,Compromised,46.0,0.0,46.0,46.0,1.0,0,6,200,False,160.153.57.100,14400,37,367,708573.5
360,360,volt.se,volt.se,2013-02-07,2020-01-04,29224,3,2,True,2,None,N,7,0.35091935475549224,0,0,0,0,N,0,0,Compromised,6.0,0.0,6.0,6.0,0.0,0,5,200,True,91.201.60.85,771,25,1161,849895.0
361,361,dekalog.pl,jbp.dekalog.pl,2015-10-24,2019-12-27,2336,1,1,True,2,True,N,14,0.4223479138995885,0,0,0,0,N,0,1,Compromised,10.0,0.0,10.0,0.0,0.0,0,5,404,False,46.41.144.29,16727,40,1663,738064.0
362,362,maternidadlafloresta.com,bebes.maternidadlafloresta.com,2013-12-26,2019-09-22,1007,3,2,True,2,None,N,30,0.4716946654421501,0,0,0,0,N,0,1,Compromised,5.0,0.0,2.0,0.0,0.0,0,5,200,True,54.39.53.24,371714,38,1972,797771.4
363,363,laizi.net,moyu.laizi.net,2014-08-12,2019-12-26,477,1,1,True,1,True,N,14,0.4402050536856128,0,0,0,0,N,0,1,Compromised,7.0,0.0,5.0,0.0,0.0,0,5,None,False,61.183.11.102,None,35,2533,73565.0
364,364,unicaeterna.com,unicaeterna.com,2013-11-19,2020-01-02,4844,5,5,True,3,None,N,15,0.4216946654421501,0,0,0,0,N,0,0,Compromised,12.0,0.0,12.0,12.0,0.0,0,7,404,True,192.185.131.24,45904,40,1447,399532.0
365,365,eshopperworld.com,eshopperworld.com,2012-06-23,2019-08-11,3936,8,11,True,5,True,N,17,0.4318527953958828,0,0,0,0,N,0,0,Compromised,2.0,0.0,2.0,2.0,0.0,0,5,200,True,204.11.58.151,21018,38,0,333822.5
366,366,tpstst.org,tpstst.org,2012-10-05,2020-01-04,5001,5,4,True,4,None,N,10,0.3308049217994889,0,0,0,0,N,0,0,Compromised,6.0,0.0,6.0,6.0,0.0,0,5,404,False,103.69.130.164,331,32,708,778575.0
367,367,rinatart.ru,rinatart.ru,2011-10-10,2020-01-04,53825,10,3,True,2,True,N,11,0.3329415900796655,0,0,0,0,N,0,0,Compromised,5.0,0.0,5.0,5.0,0.0,0,5,404,True,31.31.196.21,47740,48,1537,729241.6666666666
368,368,psprocket.com,psprocket.com,2013-12-13,2019-08-07,4876,2,2,True,1,True,N,13,0.404862640764492,0,0,0,0,N,0,0,Compromised,22.0,0.0,22.0,22.0,0.0,0,6,404,False,184.107.64.211,2182,44,1807,784490.0
369,369,paint-ball.com.tw,paint-ball.com.tw,2010-11-12,2020-01-03,4357,3,3,True,2,None,N,17,0.452109321682217,0,0,0,0,N,1,1,Compromised,3.0,0.0,3.0,3.0,0.0,0,5,404,False,59.125.119.188,332,40,1171,369542.25
370,370,v-ensure.com,v-ensure.com,2014-12-02,2020-01-04,3704,3,1,True,1,None,N,12,0.4272869822892267,0,0,0,0,N,1,0,Compromised,9.0,0.0,9.0,9.0,0.0,0,5,404,True,103.21.58.156,746,30,1165,689048.6666666666
371,371,mechanicsburgeye.com,mechanicsburgeye.com,2013-11-19,2020-01-04,10965,2,1,True,2,True,N,20,0.4683049217994888,0,0,0,0,N,0,0,Compromised,10.0,2.0,8.0,8.0,0.0,0,5,404,True,192.185.139.23,28307,107,702,933431.0
372,372,limoway.com.au,limoway.com.au,2014-09-20,2020-01-04,10595,3,2,True,3,True,N,14,0.4044907741135645,0,0,0,1,N,0,1,Compromised,3.0,0.0,3.0,3.0,0.0,0,5,404,True,23.236.62.147,2863,36,1032,468615.0
373,373,musicpalace.ru,www.musicpalace.ru,2014-10-12,2019-11-22,39543,5,3,True,2,None,N,18,0.4326650230858043,0,0,0,0,N,0,1,Compromised,4.0,0.0,4.0,0.0,2.0,1,5,200,False,95.213.136.100,7638,68,1,805855.0
374,374,kinecthacks.com,kinecthacks.com,2013-07-24,2020-01-04,82436,3,4,True,3,None,N,15,0.4320706023176381,0,0,0,0,N,0,0,Compromised,3.0,0.0,3.0,3.0,0.0,0,5,404,True,67.222.12.234,70463,142,179,525872.6666666666
375,375,terrafirmaequipment.com,terrafirmaequipment.com,2014-11-05,2020-01-04,4972,2,2,True,2,True,N,23,0.455311209335637,0,0,0,0,N,0,0,Compromised,10.0,0.0,9.0,9.0,0.0,0,5,404,True,138.197.138.29,50079,52,1670,197766.5
376,376,marketingoracle.com,marketingoracle.com,2014-02-02,2019-08-18,2082,6,4,True,3,None,N,19,0.4520435612139659,0,0,0,0,N,0,0,Compromised,10.0,3.0,7.0,7.0,0.0,0,7,200,True,64.44.51.18,5311,56,0,911201.0
377,377,staypanchgani.com,staypanchgani.com,2014-08-14,2020-01-02,5555,4,4,True,3,True,N,17,0.4465586777488241,0,0,0,1,N,0,0,Compromised,5.0,0.0,5.0,5.0,0.0,0,5,404,True,37.60.254.149,54852,52,1627,843533.0
378,378,jmb.tw,jmb.tw,2014-07-28,2019-07-17,708810,5,1,True,1,True,N,6,0.32312031562255994,0,0,0,0,N,0,0,Compromised,4.0,0.0,4.0,4.0,0.0,0,5,404,False,46.105.127.143,94,19,2140,786333.5
379,379,pentafurniture.com,pentafurniture.com,2012-05-22,2019-11-10,6526,6,2,True,3,None,N,18,0.4517961868006754,0,0,0,0,N,0,0,Compromised,15.0,0.0,15.0,15.0,0.0,0,5,404,False,103.108.220.2,40075,76,0,333659.5
380,380,tumasgaming.com,tumasgaming.com,2011-08-15,2019-12-31,4575,2,2,True,2,None,N,15,0.4154039356509715,0,0,0,0,N,0,0,Compromised,3.0,0.0,3.0,3.0,0.0,0,5,404,False,78.110.28.85,353,97,2590,884193.0
381,381,nascentnaturals.com,nascentnaturals.com,2014-05-01,2020-01-04,33455,3,2,True,2,None,N,19,0.4289529420166831,0,0,0,0,N,0,0,Compromised,7.0,0.0,7.0,7.0,0.0,0,7,404,False,35.203.98.50,548,51,857,746931.8333333334
382,382,racedayworld.com,racedayworld.com,2014-09-07,2020-01-04,19120,3,1,True,1,None,N,16,0.421875,0,0,0,1,N,0,0,Compromised,22.0,2.0,20.0,20.0,1.0,0,5,404,True,3.210.169.147,27746,32,1143,573305.0
383,383,bebecroc.com,bebecroc.com,2010-11-24,2020-01-02,3020,2,4,True,3,True,N,12,0.33609023671691995,0,0,0,0,N,0,0,Compromised,6.0,0.0,6.0,6.0,0.0,0,7,404,False,202.181.213.83,351,95,1019,318354.0
384,384,vasturaviraj.co.in,vasturaviraj.co.in,2013-12-19,2020-01-04,31518,3,1,True,1,None,N,18,0.4326650230858043,0,0,0,0,N,0,1,Compromised,14.0,0.0,14.0,14.0,0.0,0,5,200,True,192.169.196.165,134596,55,1471,665717.3333333334
385,385,nteve.com,nteve.com,2010-11-27,2020-01-04,17431,2,2,True,2,None,N,9,0.3684628534673422,0,0,0,0,N,0,0,Compromised,5.0,0.0,5.0,5.0,0.0,0,5,404,False,184.154.219.2,45125,32,518,406461.8
386,386,lwzaar.com,lwzaar.com,2016-04-25,2019-09-09,5462,2,1,True,1,None,N,10,0.3902410164862569,0,0,0,0,N,0,0,Compromised,11.0,1.0,10.0,10.0,8.0,0,6,404,True,164.132.165.20,0,55,0,286697.0
387,387,mariakucherenko.com,mariakucherenko.com,2013-03-05,2019-12-09,54484,4,1,True,1,True,N,19,0.4388856664771237,0,0,0,0,N,0,0,Compromised,3.0,0.0,3.0,3.0,0.0,0,5,403,False,81.177.140.233,592,79,1950,747684.6666666666
388,388,kiip.bg,kiip.bg,2010-11-27,2020-01-04,24091,1,1,True,1,True,N,7,0.3152050690412065,0,0,0,0,N,0,0,Compromised,5.0,0.0,5.0,5.0,0.0,0,5,200,True,83.228.70.203,19599,31,1252,627171.25
389,389,gomsunganhang.com,gomsunganhang.com,2013-08-25,2019-11-26,6606,7,3,True,4,True,N,17,0.3968903867566075,0,0,0,0,N,0,0,Compromised,17.0,0.0,17.0,17.0,0.0,0,12,200,False,116.193.76.95,12217,90,64,732178.5
390,390,ezratucker.com,illustration.ezratucker.com,2010-09-19,2020-01-04,12542,2,1,True,1,True,N,27,0.4762601359885926,0,0,0,0,N,0,1,Compromised,12.0,0.0,12.0,0.0,0.0,0,7,200,False,209.17.116.9,7925,81,1724,474150.5
391,391,outofmoney.com,outofmoney.com,2014-01-24,2020-01-01,909,2,1,True,1,True,N,14,0.3866336281853029,0,0,0,0,N,0,0,Compromised,11.0,0.0,11.0,11.0,0.0,0,5,200,False,50.87.144.66,20738,160,1178,625431.0
392,392,mediatech.co.id,mediatech.co.id,2014-04-25,2019-08-31,11587,2,1,True,2,True,N,15,0.40502799877548346,0,0,0,0,N,0,1,Compromised,8.0,0.0,8.0,8.0,0.0,0,6,200,False,120.89.93.80,26541,77,1991,842025.0
393,393,playoteket.com,playoteket.com,2013-11-21,2020-01-04,9338,6,1,True,1,True,N,14,0.4223479138995885,0,0,0,1,N,0,0,Compromised,9.0,0.0,9.0,9.0,0.0,0,6,404,True,212.16.185.137,56647,62,1200,695286.0
394,394,marquesjunior.com,marquesjunior.com,2014-11-28,2019-12-21,7113,10,9,True,7,True,N,17,0.4521093216822169,0,0,0,0,N,0,0,Compromised,3.0,0.0,3.0,3.0,0.0,0,5,404,False,173.82.114.47,381,89,1735,331448.75
395,395,sekerali.com,sekerali.com,2014-11-22,2020-01-04,9194,5,4,True,4,None,N,12,0.4272869822892267,0,0,0,0,N,0,0,Compromised,5.0,0.0,5.0,5.0,0.0,0,6,200,True,88.99.204.168,12654,21,568,771953.5
396,396,shaniceonline.com,shaniceonline.com,2010-12-03,2019-12-31,31399,3,3,True,3,True,N,17,0.4171469130429416,0,0,1,0,N,0,0,Compromised,4.0,0.0,4.0,4.0,0.0,0,5,404,True,23.236.62.147,2863,63,1161,919733.0
397,397,martin-safaris.com,martin-safaris.com,2013-12-02,2020-01-04,2793,4,4,True,4,None,N,18,0.4326650230858044,0,0,0,0,N,1,0,Compromised,5.0,0.0,5.0,5.0,2.0,1,7,404,False,198.46.91.166,0,80,0,743806.0
398,398,marmi-pietre.com,marmi-pietre.com,2010-12-06,2020-01-04,15552,2,6,True,3,None,N,16,0.4159774408207701,0,0,0,0,N,1,0,Compromised,5.0,1.0,4.0,4.0,0.0,0,5,404,False,52.28.16.243,314,58,1605,303323.5
399,399,mnminterior.com,mnminterior.com,2017-08-05,2020-01-03,1364,14,4,True,5,None,N,15,0.3820706023176382,0,0,0,0,N,0,0,Compromised,5.0,0.0,5.0,5.0,0.0,0,6,404,False,185.201.11.156,2457,80,493,907972.6666666666
400,400,srbijadotokija.com,srbijadotokija.com,2010-12-09,2020-01-04,21372,2,1,True,2,None,N,18,0.4465539119746932,0,0,0,0,N,0,0,Compromised,4.0,0.0,4.0,4.0,0.0,0,7,404,False,198.46.82.18,236,57,852,546362.0
401,401,dogominhduc.com,dogominhduc.com,2015-01-28,2019-10-11,1557,5,3,True,3,None,N,15,0.3987372689843048,0,0,0,0,N,0,0,Compromised,7.0,0.0,7.0,7.0,0.0,0,11,404,True,45.119.212.227,74,32,0,716018.25
402,402,kurukaequestrian.com,kurukaequestrian.com,2010-12-11,2020-01-04,5313,2,1,True,1,True,N,20,0.4605229691428728,0,0,0,0,N,0,0,Compromised,3.0,0.0,3.0,3.0,0.0,0,6,404,False,164.52.146.13,28143,44,2395,144947.0
403,403,ortopediaglinsa.com,www.ortopediaglinsa.com,2011-02-26,2019-12-30,1524,3,1,True,1,True,N,23,0.4811529896342318,0,0,0,0,N,0,1,Compromised,20.0,0.0,20.0,0.0,0.0,0,6,200,False,50.116.76.206,34628,39,402,102249.0
404,404,meedstores.com,meedstores.com,2010-12-13,2020-01-04,8017,3,2,True,2,True,N,14,0.3798935697652535,0,0,0,0,N,0,0,Compromised,5.0,0.0,5.0,5.0,0.0,0,6,200,False,104.31.89.235,4066,36,121,559796.5
405,405,physiomultiservices.com,physiomultiservices.com,2014-07-15,2020-01-02,8057,7,6,True,4,None,N,23,0.4702834244168405,0,0,0,0,N,0,0,Compromised,6.0,0.0,6.0,6.0,0.0,0,6,404,True,167.114.119.53,44209,87,403,875107.0
406,406,mancuso.com.au,mancuso.com.au,2010-12-16,2020-01-02,2882,4,2,True,2,None,N,14,0.3687764945415163,0,0,0,0,N,0,1,Compromised,2.0,0.0,2.0,2.0,0.0,0,5,404,True,166.62.10.142,30479,28,1083,499061.0
407,407,vetlinex.com,vetlinex.com,2014-03-14,2020-01-01,3378,8,7,True,5,None,N,12,0.42728698228922657,0,0,0,0,N,0,0,Compromised,2.0,0.0,2.0,2.0,0.0,0,5,404,False,192.185.166.233,26685,25,302,935527.0
408,408,my-free-movies.com,my-free-movies.com,2019-07-03,2019-12-28,733,2,1,True,1,True,N,18,0.4274227482598221,0,0,0,0,N,2,0,Compromised,39.0,14.0,25.0,25.0,0.0,2,6,200,False,69.16.175.10,169966,372,31,322566.2
409,409,swiftsocial.com,swiftsocial.com,2014-10-17,2020-01-04,14108,6,3,True,1,True,N,15,0.4216946654421501,0,0,0,0,N,0,0,Compromised,3.0,0.0,3.0,3.0,0.0,0,5,404,True,104.196.126.184,185626,83,1067,678961.7777777778
410,410,legacypension.com,legacypension.com,2013-03-02,2019-06-04,32274,5,3,True,3,None,N,17,0.4521093216822169,0,0,0,0,N,0,0,Compromised,16.0,0.0,16.0,16.0,0.0,0,6,200,True,23.20.239.12,6288,117,255,582864.0
411,411,svcindia.com,svcindia.com,2012-08-10,2020-01-04,5862,3,4,True,3,None,N,12,0.4064536489558933,0,0,0,1,N,0,0,Compromised,2.0,0.0,2.0,2.0,0.0,0,5,404,False,166.62.30.154,331,34,1546,343074.0
412,412,lslitoralserigrafia.com.ar,lslitoralserigrafia.com.ar,2014-07-12,2019-12-16,7334,3,10,True,3,None,N,26,0.4360656448515936,0,0,0,0,N,0,1,Compromised,10.0,0.0,10.0,10.0,0.0,0,5,404,False,74.208.111.89,55070,81,1143,407752.0
413,413,novacambios.com,novacambios.com,2010-12-20,2020-01-03,6068,3,1,True,1,None,N,15,0.3987372689843048,0,0,0,0,N,0,0,Compromised,8.0,0.0,8.0,8.0,0.0,0,6,404,True,195.22.8.172,30625,41,507,287809.8333333333
414,414,thesidewalkgrill.com,thesidewalkgrill.com,2014-04-30,2019-10-04,13450,3,1,True,1,None,N,20,0.4855229691428728,0,0,0,0,N,0,0,Compromised,17.0,0.0,17.0,17.0,0.0,0,7,404,False,23.229.236.3,326,66,1532,821758.5
415,415,estasporviajar.com,estasporviajar.com,2013-04-15,2019-08-18,2152,2,2,True,2,True,N,18,0.4465539119746933,0,0,0,0,N,0,0,Compromised,34.0,1.0,33.0,33.0,0.0,0,6,404,False,200.110.132.131,360,69,116,811405.6666666666
416,416,sc168.com,sc168.com,2010-07-25,2019-06-27,5649,2,1,True,1,True,N,9,0.3684628534673422,0,0,0,0,N,0,0,Compromised,11.0,0.0,11.0,11.0,0.0,0,5,None,False,14.29.115.202,None,49,2733,110430.5
417,417,securaguvenlik.com,securaguvenlik.com,2012-01-07,2020-01-02,21355,1,1,True,1,None,N,18,0.4795739645784531,0,0,0,0,N,0,0,Compromised,10.0,0.0,10.0,10.0,0.0,0,5,404,False,31.210.67.42,1385,60,1907,690365.0
418,418,moonraft.com,moonraft.com,2010-12-27,2020-01-04,7750,7,2,True,2,True,N,12,0.3777569033835865,0,0,0,0,N,0,0,Compromised,2.0,0.0,2.0,2.0,0.0,0,7,404,False,160.153.137.166,22903,73,1404,607638.2222222222
419,419,sembolkoltuk.com,sembolkoltuk.com,2014-05-03,2020-01-02,3398,4,2,True,1,None,N,16,0.4159774408207701,0,0,0,0,N,0,0,Compromised,15.0,0.0,15.0,15.0,0.0,0,5,404,False,37.18.176.134,11816,42,1653,666018.0
420,420,normalflorencia.edu.co,normalflorencia.edu.co,2013-12-08,2020-01-04,20628,2,2,True,2,True,N,22,0.4508670984134757,0,0,0,1,N,0,1,Compromised,9.0,0.0,9.0,9.0,0.0,0,6,404,True,162.222.225.172,40383,43,1927,542456.0
421,421,jcdc.gov.jm,jcdc.gov.jm,2011-12-04,2020-01-04,11308,2,3,True,2,True,N,11,0.3642471326583483,0,0,0,0,N,0,1,Compromised,14.0,7.0,7.0,7.0,0.0,0,6,404,False,207.174.212.181,310,46,1550,642397.0
422,422,casa-blancaicmeler.com,www.casa-blancaicmeler.com,2015-02-19,2020-01-04,6717,6,5,True,3,True,N,26,0.44931029665419664,0,0,0,1,N,1,1,Compromised,13.0,2.0,11.0,0.0,0.0,1,5,404,False,104.24.98.197,0,116,0,667143.75
423,423,lateforthesky.org,lateforthesky.org,2010-12-31,2020-01-04,3941,2,2,True,1,None,N,17,0.4521093216822169,0,0,0,1,N,0,0,Compromised,6.0,0.0,6.0,6.0,0.0,0,5,404,True,89.31.72.80,40404,64,2526,371715.0
424,424,silit.pl,silit.pl,2013-04-19,2019-12-16,2886,3,1,True,1,True,N,8,0.3125,0,0,0,0,N,0,0,Compromised,13.0,0.0,12.0,12.0,0.0,0,9,404,False,91.244.71.195,54405,52,32,624021.2
425,425,the-rose.co.kr,www.the-rose.co.kr,2010-08-15,2020-01-04,5455,2,3,True,2,True,N,18,0.4135338593709333,0,0,0,0,N,1,2,Compromised,20.0,0.0,20.0,0.0,0.0,0,11,200,False,110.45.140.81,1,40,47,386280.8888888889
426,426,thatcarplace.ca,thatcarplace.ca,2014-12-02,2019-12-31,33166,12,1,True,1,None,N,15,0.3654039299182165,0,0,0,0,N,0,0,Compromised,9.0,0.0,9.0,9.0,0.0,0,5,404,True,198.61.129.165,50875,90,1270,710689.5
427,427,arkat.ru,plastic.arkat.ru,2014-10-23,2020-01-04,6043,5,4,True,2,None,N,16,0.4159774408207701,0,0,0,0,N,0,1,Compromised,34.0,2.0,10.0,0.0,0.0,0,5,404,True,85.143.214.146,1131,41,2097,793612.5
428,428,codisk.com,server2.u147852369.codisk.com,2014-12-11,2019-12-28,77,3,1,True,1,None,N,29,0.5350282638659826,0,0,0,0,N,0,2,Compromised,4.0,0.0,4.0,0.0,0.0,0,5,404,False,151.80.13.35,211,50,2158,516021.5
429,429,azta.az,azta.az,2014-10-20,2020-01-03,10495,4,3,True,2,True,N,7,0.23029636695250186,0,0,0,0,N,0,0,Compromised,1.0,0.0,1.0,1.0,0.0,1,11,200,False,104.28.5.168,8969,104,31,616081.1428571428
430,430,tigerarmy.in.th,tigerarmy.in.th,2010-10-02,2019-08-24,1843,2,1,True,1,None,N,15,0.4216946654421501,0,0,0,0,N,0,1,Compromised,3.0,0.0,3.0,3.0,0.0,0,5,500,False,119.59.104.34,538,65,2499,683001.0
431,431,multidownload.co.kr,down.multidownload.co.kr,2011-09-19,2020-01-04,127621,7,2,True,3,True,N,24,0.4506735700502533,0,0,0,0,N,0,2,Compromised,55.0,0.0,55.0,0.0,8.0,0,6,200,False,183.110.214.185,2523,57,103,611959.0
